bug_id,user_id,task_id,created,finish_time,user_ip,link,timeout,project_id,id,answers
1335992,1,2004,2019-03-07T12:31:11.996432,2019-03-07T12:34:39.703381,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/357'/>,None,10,357,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1336227,1,2005,2019-03-07T12:31:25.868753,2019-03-07T12:35:17.493692,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/358'/>,None,10,358,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1337682,1,2006,2019-03-07T12:34:39.734323,2019-03-07T12:36:04.494351,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/359'/>,None,10,359,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1339497,1,2007,2019-03-07T12:35:17.527495,2019-03-07T12:36:51.793307,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/360'/>,None,10,360,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1343256,1,2008,2019-03-07T12:36:04.524349,2019-03-07T12:37:29.069775,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/361'/>,None,10,361,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1344446,1,2009,2019-03-07T12:36:51.831641,2019-03-07T12:38:28.041731,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/362'/>,None,10,362,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1345687,1,2010,2019-03-07T12:37:29.095605,2019-03-07T12:39:01.140159,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/363'/>,None,10,363,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1352539,1,2011,2019-03-07T12:38:28.074790,2019-03-07T12:39:53.259279,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/364'/>,None,10,364,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1353831,1,2012,2019-03-07T12:39:01.166548,2019-03-07T12:40:49.216737,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/365'/>,None,10,365,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1357085,1,2013,2019-03-07T12:39:53.291793,2019-03-07T12:41:24.424110,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/366'/>,None,10,366,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1357458,1,2014,2019-03-07T12:40:49.249100,2019-03-07T12:41:46.416293,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/367'/>,None,10,367,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1365887,1,2015,2019-03-07T12:41:24.456499,2019-03-07T12:42:14.187291,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/368'/>,None,10,368,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
1408361,1,2016,2019-03-07T12:41:46.441811,2019-03-07T12:42:38.885799,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/369'/>,None,10,369,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1430603,1,2017,2019-03-07T12:42:14.219668,2019-03-07T12:43:07.252881,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/370'/>,None,10,370,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1432915,1,2018,2019-03-07T12:42:38.922809,2019-03-07T12:43:51.026172,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/371'/>,None,10,371,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1449700,1,2019,2019-03-07T12:43:07.287895,2019-03-07T12:44:17.629461,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/372'/>,None,10,372,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1451475,1,2020,2019-03-07T12:44:24.464724,2019-03-07T12:44:32.210686,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/373'/>,None,10,373,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
