Bug_Number|Status|Product|Priority|Resolution|Severity|Is_Confirmed
591542|RESOLVED|Firefox|--|WORKSFORME|normal|True
591551|RESOLVED|Firefox|--|WORKSFORME|enhancement|False
591579|RESOLVED|Firefox|--|DUPLICATE|enhancement|True
591635|RESOLVED|Firefox|--|INACTIVE|enhancement|True
591666|RESOLVED|Firefox|--|WORKSFORME|normal|False
591693|RESOLVED|Firefox|--|INCOMPLETE|normal|False
591735|RESOLVED|Firefox|--|WONTFIX|normal|False
591806|RESOLVED|Firefox|--|WORKSFORME|trivial|False
591816|RESOLVED|Firefox|--|FIXED|enhancement|True
591833|RESOLVED|Firefox|--|WORKSFORME|normal|True
591957|NEW|Firefox|--||enhancement|True
592032|RESOLVED|Firefox|--|WORKSFORME|normal|True
592094|NEW|Firefox|--||normal|True
592169|RESOLVED|Firefox|--|WONTFIX|critical|False
592225|RESOLVED|Firefox|--|DUPLICATE|normal|False
592230|VERIFIED|Firefox|--|FIXED|minor|True
592272|RESOLVED|Firefox|--|DUPLICATE|normal|True
592276|RESOLVED|Firefox|--|FIXED|normal|True
592360|RESOLVED|Firefox|--|WONTFIX|normal|True
592364|RESOLVED|Firefox|--|WONTFIX|normal|True
592371|RESOLVED|Firefox|--|INCOMPLETE|normal|True
592372|RESOLVED|Firefox|--|INCOMPLETE|normal|True
592375|RESOLVED|Firefox|--|FIXED|normal|True
592382|VERIFIED|Firefox|--|FIXED|normal|True
592397|REOPENED|Firefox|P5||normal|True
592465|VERIFIED|Firefox|--|FIXED|normal|True
592479|NEW|Firefox|--||normal|True
592492|RESOLVED|Firefox|--|WORKSFORME|normal|True
592608|RESOLVED|Firefox|--|DUPLICATE|enhancement|True
592658|RESOLVED|Firefox|--|DUPLICATE|trivial|False
592773|RESOLVED|Firefox|P4|WONTFIX|major|True
592822|VERIFIED|Firefox|--|FIXED|normal|True
592839|VERIFIED|Firefox|--|FIXED|normal|True
592865|RESOLVED|Firefox|--|WONTFIX|major|False
592911|RESOLVED|Firefox|--|DUPLICATE|normal|True
592914|RESOLVED|Firefox|P5|WONTFIX|enhancement|True
593027|NEW|Firefox|--||normal|True
593229|UNCONFIRMED|Firefox|--||normal|False
593348|RESOLVED|Firefox|--|INCOMPLETE|normal|False
593419|RESOLVED|Firefox|--|INCOMPLETE|enhancement|False
593427|RESOLVED|Firefox|--|FIXED|normal|True
593481|RESOLVED|Firefox|--|DUPLICATE|normal|True
593566|VERIFIED|Firefox|--|FIXED|critical|True
593667|RESOLVED|Firefox|--|INVALID|trivial|False
593680|NEW|Firefox|--||normal|True
593693|VERIFIED|Firefox|--|DUPLICATE|major|False
593769|RESOLVED|Firefox|--|INCOMPLETE|normal|False
593803|RESOLVED|Firefox|--|WONTFIX|normal|True
593820|RESOLVED|Firefox|--|FIXED|normal|True
594011|RESOLVED|Firefox|--|FIXED|normal|True
594050|RESOLVED|Firefox|--|WORKSFORME|normal|True
594056|VERIFIED|Firefox|--|FIXED|normal|True
594146|RESOLVED|Firefox|--|INCOMPLETE|normal|False
594217|REOPENED|Firefox|--||normal|True
594241|RESOLVED|Firefox|--|FIXED|normal|True
594332|RESOLVED|Firefox|--|INACTIVE|normal|True
594488|VERIFIED|Firefox|--|FIXED|normal|True
594514|RESOLVED|Firefox|--|FIXED|normal|True
594520|VERIFIED|Firefox|--|FIXED|normal|True
594620|VERIFIED|Firefox|--|FIXED|normal|True
594630|UNCONFIRMED|Firefox|--||normal|False
594657|VERIFIED|Firefox|--|FIXED|enhancement|True
594663|VERIFIED|Firefox|--|FIXED|normal|True
594704|VERIFIED|Firefox|--|FIXED|normal|True
594772|RESOLVED|Firefox|--|DUPLICATE|major|False
594785|RESOLVED|Firefox|--|FIXED|normal|True
594797|RESOLVED|Firefox|--|WONTFIX|minor|True
594901|UNCONFIRMED|Firefox|--||normal|False
594922|RESOLVED|Firefox|--|INCOMPLETE|normal|True
594953|RESOLVED|Firefox|--|INCOMPLETE|normal|False
594961|RESOLVED|Firefox|--|INCOMPLETE|normal|False
595066|VERIFIED|Firefox|--|FIXED|normal|True
595080|UNCONFIRMED|Firefox|--||normal|False
595138|RESOLVED|Firefox|--|INCOMPLETE|normal|False
595173|RESOLVED|Firefox|--|WORKSFORME|normal|False
595303|RESOLVED|Firefox|--|INCOMPLETE|normal|False
595314|RESOLVED|Firefox|--|FIXED|major|True
595451|ASSIGNED|Firefox|--||normal|True
595535|VERIFIED|Firefox|--|DUPLICATE|trivial|False
595548|RESOLVED|Firefox|--|FIXED|normal|True
595550|RESOLVED|Firefox|--|FIXED|minor|False
595611|RESOLVED|Firefox|--|INCOMPLETE|normal|False
595622|RESOLVED|Firefox|--|INVALID|major|False
595673|RESOLVED|Firefox|--|INCOMPLETE|enhancement|True
595674|RESOLVED|Firefox|--|DUPLICATE|enhancement|True
595678|RESOLVED|Firefox|--|WONTFIX|normal|True
595686|RESOLVED|Firefox|--|DUPLICATE|enhancement|False
595687|RESOLVED|Firefox|--|INVALID|normal|False
595721|RESOLVED|Firefox|--|INVALID|normal|True
595725|RESOLVED|Firefox|--|FIXED|normal|True
595786|RESOLVED|Firefox|--|DUPLICATE|normal|True
595854|VERIFIED|Firefox|--|FIXED|normal|True
595879|VERIFIED|Firefox|--|FIXED|normal|True
596007|RESOLVED|Firefox|--|INACTIVE|normal|False
596093|VERIFIED|Firefox|--|FIXED|normal|True
596146|RESOLVED|Firefox|--|INCOMPLETE|normal|False
596178|RESOLVED|Firefox|--|INCOMPLETE|minor|True
596191|RESOLVED|Firefox|--|INVALID|trivial|True
596233|RESOLVED|Firefox|P5|WONTFIX|normal|True
596344|RESOLVED|Firefox|--|INCOMPLETE|normal|False
596386|RESOLVED|Firefox|--|FIXED|normal|True
596395|RESOLVED|Firefox|P5|INVALID|minor|True
596397|RESOLVED|Firefox|--|FIXED|normal|True
596399|RESOLVED|Firefox|--|WORKSFORME|major|True
596559|RESOLVED|Firefox|--|WORKSFORME|normal|False
596565|RESOLVED|Firefox|--|FIXED|normal|True
596566|VERIFIED|Firefox|--|FIXED|normal|True
596581|UNCONFIRMED|Firefox|--||enhancement|False
596620|RESOLVED|Firefox|--|FIXED|normal|True
596639|RESOLVED|Firefox|--|INACTIVE|major|True
596641|RESOLVED|Firefox|--|FIXED|normal|True
596647|NEW|Firefox|--||normal|True
596690|RESOLVED|Firefox|--|INCOMPLETE|normal|False
596697|RESOLVED|Firefox|P5|WORKSFORME|normal|True
596799|RESOLVED|Firefox|--|FIXED|normal|True
596838|RESOLVED|Firefox|--|INACTIVE|normal|False
596840|RESOLVED|Firefox|--|DUPLICATE|normal|False
596844|UNCONFIRMED|Firefox|--||major|False
596924|RESOLVED|Firefox|--|INCOMPLETE|minor|False
596949|RESOLVED|Firefox|--|INCOMPLETE|normal|True
596954|NEW|Firefox|--||normal|True
596968|UNCONFIRMED|Firefox|--||normal|False
596976|RESOLVED|Firefox|--|INACTIVE|minor|True
597007|RESOLVED|Firefox|--|INVALID|major|False
597009|RESOLVED|Firefox|--|INACTIVE|enhancement|True
597124|NEW|Firefox|--||normal|True
597126|RESOLVED|Firefox|--|INCOMPLETE|normal|True
597128|NEW|Firefox|--||normal|True
597132|RESOLVED|Firefox|--|INVALID|normal|True
597170|RESOLVED|Firefox|P5|DUPLICATE|normal|True
597237|NEW|Firefox|P3||normal|True
597267|RESOLVED|Firefox|--|WORKSFORME|normal|True
597395|RESOLVED|Firefox|--|WONTFIX|critical|False
597396|UNCONFIRMED|Firefox|--||normal|False
597400|VERIFIED|Firefox|--|FIXED|normal|True
597404|RESOLVED|Firefox|--|FIXED|normal|True
597414|RESOLVED|Firefox|--|FIXED|normal|False
597427|VERIFIED|Firefox|--|FIXED|normal|True
597429|RESOLVED|Firefox|--|DUPLICATE|normal|False
597444|RESOLVED|Firefox|--|INCOMPLETE|major|False
597462|RESOLVED|Firefox|--|INACTIVE|enhancement|True
597463|RESOLVED|Firefox|--|DUPLICATE|normal|True
597495|RESOLVED|Firefox|--|WONTFIX|normal|True
597524|RESOLVED|Firefox|--|DUPLICATE|normal|True
597564|REOPENED|Firefox|--||normal|True
597586|RESOLVED|Firefox|--|WORKSFORME|normal|True
597598|RESOLVED|Firefox|--|WORKSFORME|normal|True
597653|RESOLVED|Firefox|--|FIXED|normal|True
597655|VERIFIED|Firefox|--|FIXED|normal|True
597662|RESOLVED|Firefox|--|WONTFIX|major|False
597663|RESOLVED|Firefox|--|DUPLICATE|normal|False
597678|RESOLVED|Firefox|--|DUPLICATE|normal|True
597685|RESOLVED|Firefox|--|FIXED|normal|True
597687|VERIFIED|Firefox|--|FIXED|normal|True
597732|RESOLVED|Firefox|--|INCOMPLETE|normal|False
597738|VERIFIED|Firefox|--|FIXED|normal|True
597788|RESOLVED|Firefox|--|FIXED|normal|True
597812|RESOLVED|Firefox|--|INCOMPLETE|normal|False
597819|RESOLVED|Firefox|--|INVALID|normal|False
597829|RESOLVED|Firefox|--|INACTIVE|normal|True
597874|NEW|Firefox|--||enhancement|True
597894|RESOLVED|Firefox|--|INACTIVE|minor|False
597925|UNCONFIRMED|Firefox|--||normal|False
597986|RESOLVED|Firefox|--|INCOMPLETE|normal|False
597989|REOPENED|Firefox|--||normal|True
598004|UNCONFIRMED|Firefox|--||normal|False
598023|RESOLVED|Firefox|--|DUPLICATE|normal|True
598100|RESOLVED|Firefox|--|DUPLICATE|minor|True
598115|VERIFIED|Firefox|--|FIXED|normal|True
598318|NEW|Firefox|--||normal|True
598325|RESOLVED|Firefox|--|INVALID|normal|False
598354|RESOLVED|Firefox|--|WONTFIX|trivial|True
598461|RESOLVED|Firefox|--|INACTIVE|enhancement|True
598616|VERIFIED|Firefox|--|FIXED|normal|True
598624|RESOLVED|Firefox|--|INVALID|normal|False
598628|RESOLVED|Firefox|--|WORKSFORME|normal|True
598641|VERIFIED|Firefox|--|FIXED|normal|True
598647|NEW|Firefox|--||enhancement|True
598697|RESOLVED|Firefox|P5|WONTFIX|normal|True
598767|RESOLVED|Firefox|--|WORKSFORME|normal|True
598779|RESOLVED|Firefox|--|FIXED|normal|True
598803|RESOLVED|Firefox|--|INVALID|normal|True
598805|NEW|Firefox|--||normal|True
598806|RESOLVED|Firefox|--|WORKSFORME|normal|True
598813|RESOLVED|Firefox|--|WONTFIX|normal|True
598815|RESOLVED|Firefox|P3|WONTFIX|normal|True
598817|RESOLVED|Firefox|--|DUPLICATE|normal|True
598818|RESOLVED|Firefox|--|WONTFIX|normal|True
598820|RESOLVED|Firefox|--|FIXED|normal|True
598822|VERIFIED|Firefox|--|FIXED|normal|True
598840|RESOLVED|Firefox|--|WONTFIX|normal|True
598876|RESOLVED|Firefox|--|INVALID|normal|False
598898|VERIFIED|Firefox|--|FIXED|normal|True
598929|RESOLVED|Firefox|--|INVALID|normal|True
598944|VERIFIED|Firefox|--|FIXED|normal|True
598948|RESOLVED|Firefox|--|WONTFIX|normal|True
598952|RESOLVED|Firefox|--|WONTFIX|normal|True
598968|RESOLVED|Firefox|--|DUPLICATE|normal|True
599178|RESOLVED|Firefox|--|INVALID|normal|False
599193|RESOLVED|Firefox|--|FIXED|normal|True
599222|RESOLVED|Firefox|--|WORKSFORME|normal|True
599270|RESOLVED|Firefox|--|WORKSFORME|normal|True
599294|NEW|Firefox|--||normal|True
599310|RESOLVED|Firefox|--|DUPLICATE|enhancement|False
599326|RESOLVED|Firefox|--|INVALID|minor|False
599345|RESOLVED|Firefox|--|DUPLICATE|normal|False
599360|RESOLVED|Firefox|--|INVALID|major|True
599373|RESOLVED|Firefox|--|WORKSFORME|normal|True
599376|RESOLVED|Firefox|--|WORKSFORME|normal|False
599451|RESOLVED|Firefox|--|FIXED|normal|True
599455|RESOLVED|Firefox|--|DUPLICATE|normal|True
599483|VERIFIED|Firefox|--|FIXED|normal|True
599486|RESOLVED|Firefox|--|FIXED|normal|True
599546|NEW|Firefox|--||normal|True
599547|RESOLVED|Firefox|--|WONTFIX|normal|True
599611|NEW|Firefox|P5||normal|True
599629|RESOLVED|Firefox|--|DUPLICATE|normal|False
599677|RESOLVED|Firefox|--|FIXED|major|True
599686|RESOLVED|Firefox|--|INACTIVE|normal|True
599710|RESOLVED|Firefox|--|DUPLICATE|normal|False
599711|NEW|Firefox|--||normal|True
599776|RESOLVED|Firefox|--|FIXED|normal|True
599803|RESOLVED|Firefox|--|INCOMPLETE|normal|False
599835|NEW|Firefox|--||normal|True
599898|RESOLVED|Firefox|--|WONTFIX|major|False
599928|VERIFIED|Firefox|--|FIXED|normal|True
599930|RESOLVED|Firefox|--|INVALID|normal|True
599936|RESOLVED|Firefox|--|FIXED|normal|True
599946|RESOLVED|Firefox|--|INVALID|normal|False
600059|RESOLVED|Firefox|--|DUPLICATE|normal|True
600099|RESOLVED|Firefox|--|DUPLICATE|normal|False
600141|RESOLVED|Firefox|--|FIXED|normal|True
600184|RESOLVED|Firefox|--|WONTFIX|normal|True
600219|VERIFIED|Firefox|--|FIXED|normal|True
600261|RESOLVED|Firefox|--|FIXED|normal|True
600269|RESOLVED|Firefox|--|INCOMPLETE|minor|False
600288|RESOLVED|Firefox|--|WORKSFORME|normal|True
600313|RESOLVED|Firefox|--|DUPLICATE|minor|False
600324|RESOLVED|Firefox|--|WORKSFORME|normal|True
600336|VERIFIED|Firefox|--|WONTFIX|normal|True
600427|RESOLVED|Firefox|--|FIXED|normal|True
600429|VERIFIED|Firefox|P2|FIXED|normal|True
600446|VERIFIED|Firefox|--|FIXED|normal|True
600500|VERIFIED|Firefox|--|FIXED|major|True
600557|VERIFIED|Firefox|--|FIXED|normal|True
600560|VERIFIED|Firefox|--|FIXED|normal|True
600561|VERIFIED|Firefox|--|FIXED|normal|True
600589|VERIFIED|Firefox|--|FIXED|normal|True
600640|RESOLVED|Firefox|--|DUPLICATE|normal|True
600654|RESOLVED|Firefox|--|FIXED|normal|True
600738|RESOLVED|Firefox|--|FIXED|normal|True
600851|RESOLVED|Firefox|--|INCOMPLETE|normal|True
600940|RESOLVED|Firefox|--|DUPLICATE|normal|True
600978|RESOLVED|Firefox|--|DUPLICATE|normal|True
600991|RESOLVED|Firefox|--|DUPLICATE|normal|True
600993|RESOLVED|Firefox|--|FIXED|normal|True
600995|VERIFIED|Firefox|--|FIXED|normal|True
601019|RESOLVED|Firefox|--|FIXED|normal|True
601132|RESOLVED|Firefox|--|WONTFIX|normal|True
601237|VERIFIED|Firefox|P1|FIXED|normal|True
601278|RESOLVED|Firefox|--|INVALID|minor|False
601292|RESOLVED|Firefox|--|WORKSFORME|minor|False
601350|RESOLVED|Firefox|--|WONTFIX|enhancement|False
601356|RESOLVED|Firefox|--|WONTFIX|normal|False
601380|RESOLVED|Firefox|--|INCOMPLETE|normal|False
601420|UNCONFIRMED|Firefox|--||normal|False
601456|RESOLVED|Firefox|--|DUPLICATE|normal|True
601540|RESOLVED|Firefox|--|INACTIVE|normal|False
601546|RESOLVED|Firefox|--|DUPLICATE|normal|True
601550|UNCONFIRMED|Firefox|--||enhancement|False
601589|RESOLVED|Firefox|--|WORKSFORME|trivial|True
601645|RESOLVED|Firefox|--|FIXED|normal|True
601933|REOPENED|Firefox|--||enhancement|True
601943|RESOLVED|Firefox|--|WONTFIX|normal|False
601973|RESOLVED|Firefox|--|FIXED|normal|True
601981|RESOLVED|Firefox|--|WONTFIX|normal|True
601983|RESOLVED|Firefox|--|INCOMPLETE|normal|True
602102|NEW|Firefox|--||critical|True
602110|RESOLVED|Firefox|--|FIXED|trivial|True
602173|VERIFIED|Firefox|--|FIXED|critical|True
602181|NEW|Firefox|--||normal|True
602299|RESOLVED|Firefox|--|WONTFIX|major|False
602321|RESOLVED|Firefox|--|WONTFIX|normal|False
602414|RESOLVED|Firefox|--|DUPLICATE|normal|False
602461|RESOLVED|Firefox|--|DUPLICATE|normal|False
602496|RESOLVED|Firefox|--|WORKSFORME|major|False
602508|RESOLVED|Firefox|--|INCOMPLETE|normal|False
602560|NEW|Firefox|--||normal|True
602619|RESOLVED|Firefox|--|DUPLICATE|normal|False
602681|RESOLVED|Firefox|--|WONTFIX|normal|True
602682|VERIFIED|Firefox|--|FIXED|normal|True
602687|RESOLVED|Firefox|--|INCOMPLETE|normal|False
602715|VERIFIED|Firefox|--|FIXED|normal|True
602791|RESOLVED|Firefox|--|INVALID|major|False
602843|RESOLVED|Firefox|--|INACTIVE|enhancement|True
602856|RESOLVED|Firefox|--|INACTIVE|normal|False
602876|VERIFIED|Firefox|--|FIXED|normal|True
602933|RESOLVED|Firefox|--|DUPLICATE|normal|False
602984|RESOLVED|Firefox|--|DUPLICATE|normal|True
603004|UNCONFIRMED|Firefox|--||normal|False
603184|RESOLVED|Firefox|--|INCOMPLETE|minor|False
603189|RESOLVED|Firefox|--|INCOMPLETE|major|False
603199|RESOLVED|Firefox|--|WONTFIX|major|False
603221|RESOLVED|Firefox|--|WORKSFORME|normal|False
603249|RESOLVED|Firefox|--|INVALID|normal|True
603263|RESOLVED|Firefox|--|WORKSFORME|normal|True
603301|RESOLVED|Firefox|--|FIXED|normal|True
603439|RESOLVED|Firefox|--|DUPLICATE|normal|False
603489|VERIFIED|Firefox|--|FIXED|normal|True
603502|RESOLVED|Firefox|--|FIXED|normal|True
603540|RESOLVED|Firefox|--|WORKSFORME|normal|True
603589|RESOLVED|Firefox|--|INACTIVE|normal|True
603774|RESOLVED|Firefox|--|DUPLICATE|normal|True
603792|RESOLVED|Firefox|--|WORKSFORME|normal|True
603802|RESOLVED|Firefox|--|INCOMPLETE|normal|False
603817|RESOLVED|Firefox|--|FIXED|normal|True
603873|RESOLVED|Firefox|--|INCOMPLETE|normal|False
603874|RESOLVED|Firefox|--|INVALID|normal|False
603877|RESOLVED|Firefox|--|INCOMPLETE|major|False
603882|RESOLVED|Firefox|--|WONTFIX|enhancement|True
603884|RESOLVED|Firefox|--|WONTFIX|enhancement|True
603889|RESOLVED|Firefox|--|WORKSFORME|normal|False
603897|RESOLVED|Firefox|--|DUPLICATE|major|False
603922|RESOLVED|Firefox|--|INCOMPLETE|normal|True
603923|RESOLVED|Firefox|--|INCOMPLETE|normal|False
604040|RESOLVED|Firefox|--|INCOMPLETE|normal|False
604063|RESOLVED|Firefox|--|DUPLICATE|enhancement|True
604070|NEW|Firefox|--||normal|True
604180|RESOLVED|Firefox|--|INACTIVE|normal|True
604188|RESOLVED|Firefox|--|DUPLICATE|normal|True
604292|RESOLVED|Firefox|--|INCOMPLETE|normal|False
604295|REOPENED|Firefox|P5||enhancement|True
604304|RESOLVED|Firefox|--|INCOMPLETE|normal|False
604311|RESOLVED|Firefox|--|DUPLICATE|normal|True
604320|RESOLVED|Firefox|P5|WORKSFORME|normal|True
604374|NEW|Firefox|P5||enhancement|True
604378|RESOLVED|Firefox|--|WORKSFORME|normal|True
604412|RESOLVED|Firefox|--|INCOMPLETE|normal|True
604565|RESOLVED|Firefox|--|WORKSFORME|normal|True
604642|RESOLVED|Firefox|--|INCOMPLETE|normal|True
604710|RESOLVED|Firefox|--|INACTIVE|normal|True
604742|RESOLVED|Firefox|--|DUPLICATE|normal|True
604823|RESOLVED|Firefox|--|INACTIVE|enhancement|True
604886|RESOLVED|Firefox|--|INCOMPLETE|trivial|False
605036|RESOLVED|Firefox|--|INACTIVE|enhancement|True
605111|NEW|Firefox|--||normal|True
605216|RESOLVED|Firefox|--|INVALID|normal|True
605221|RESOLVED|Firefox|--|DUPLICATE|normal|True
605245|RESOLVED|Firefox|--|FIXED|normal|True
605448|RESOLVED|Firefox|--|DUPLICATE|normal|True
605507|RESOLVED|Firefox|--|INVALID|normal|True
605593|RESOLVED|Firefox|--|FIXED|normal|True
605677|RESOLVED|Firefox|--|WONTFIX|major|True
605705|RESOLVED|Firefox|--|WONTFIX|normal|True
605742|RESOLVED|Firefox|P4|INVALID|trivial|True
605816|RESOLVED|Firefox|--|INCOMPLETE|major|False
606005|RESOLVED|Firefox|P5|INVALID|normal|True
606081|RESOLVED|Firefox|--|INCOMPLETE|normal|False
606103|RESOLVED|Firefox|--|INVALID|enhancement|True
606123|NEW|Firefox|P5||minor|True
606159|RESOLVED|Firefox|--|FIXED|normal|True
606171|NEW|Firefox|--||minor|True
606239|RESOLVED|Firefox|--|WONTFIX|normal|False
606336|RESOLVED|Firefox|--|WONTFIX|normal|True
606353|RESOLVED|Firefox|--|FIXED|normal|True
606428|UNCONFIRMED|Firefox|--||major|False
606529|RESOLVED|Firefox|--|DUPLICATE|normal|False
606651|RESOLVED|Firefox|--|WONTFIX|normal|True
606655|VERIFIED|Firefox|--|FIXED|normal|True
606695|RESOLVED|Firefox|--|FIXED|normal|True
606754|RESOLVED|Firefox|--|INCOMPLETE|normal|False
606800|RESOLVED|Firefox|--|INACTIVE|normal|False
606830|NEW|Firefox|--||major|True
606836|RESOLVED|Firefox|--|INCOMPLETE|major|False
606840|NEW|Firefox|--||major|True
606888|REOPENED|Firefox|--||normal|True
606929|RESOLVED|Firefox|--|INACTIVE|major|False
606972|RESOLVED|Firefox|--|WONTFIX|critical|True
606978|RESOLVED|Firefox|--|FIXED|major|False
607060|NEW|Firefox|--||critical|True
607135|RESOLVED|Firefox|--|WONTFIX|normal|False
607204|RESOLVED|Firefox|--|WONTFIX|normal|True
607230|NEW|Firefox|--||normal|True
607256|RESOLVED|Firefox|--|DUPLICATE|major|False
607286|RESOLVED|Firefox|--|INCOMPLETE|normal|True
607325|RESOLVED|Firefox|P3|INVALID|normal|True
607337|RESOLVED|Firefox|--|DUPLICATE|normal|True
607370|RESOLVED|Firefox|--|WONTFIX|normal|False
607380|RESOLVED|Firefox|--|INCOMPLETE|normal|True
607407|RESOLVED|Firefox|--|WONTFIX|normal|True
607457|VERIFIED|Firefox|--|FIXED|normal|True
607492|RESOLVED|Firefox|--|INVALID|major|False
607559|RESOLVED|Firefox|--|INVALID|normal|False
607590|RESOLVED|Firefox|--|INVALID|critical|False
607604|RESOLVED|Firefox|--|INCOMPLETE|normal|False
607785|RESOLVED|Firefox|--|WORKSFORME|normal|False
607895|RESOLVED|Firefox|--|INACTIVE|critical|True
607899|RESOLVED|Firefox|--|INCOMPLETE|critical|False
607903|RESOLVED|Firefox|--|FIXED|normal|False
607934|RESOLVED|Firefox|--|DUPLICATE|major|True
607949|RESOLVED|Firefox|--|INVALID|normal|True
607950|RESOLVED|Firefox|--|INVALID|normal|False
607954|RESOLVED|Firefox|P1|INVALID|normal|True
608049|NEW|Firefox|--||normal|True
608051|RESOLVED|Firefox|--|DUPLICATE|normal|False
608084|RESOLVED|Firefox|--|FIXED|normal|True
608109|RESOLVED|Firefox|--|WONTFIX|critical|True
608156|RESOLVED|Firefox|--|WONTFIX|normal|True
608185|RESOLVED|Firefox|--|WORKSFORME|normal|True
608226|UNCONFIRMED|Firefox|--||normal|False
608231|RESOLVED|Firefox|P5|WORKSFORME|normal|True
608237|RESOLVED|Firefox|--|INCOMPLETE|normal|False
608250|RESOLVED|Firefox|--|INCOMPLETE|major|False
608252|RESOLVED|Firefox|--|INVALID|major|False
608324|RESOLVED|Firefox|--|FIXED|normal|True
608329|RESOLVED|Firefox|--|FIXED|enhancement|True
608398|RESOLVED|Firefox|--|WONTFIX|normal|True
608501|RESOLVED|Firefox|--|INACTIVE|normal|True
608524|RESOLVED|Firefox|--|WONTFIX|minor|False
608530|RESOLVED|Firefox|--|DUPLICATE|normal|False
608550|RESOLVED|Firefox|--|INCOMPLETE|normal|False
608617|RESOLVED|Firefox|P3|FIXED|normal|True
608757|RESOLVED|Firefox|--|FIXED|normal|True
608807|VERIFIED|Firefox|--|FIXED|normal|True
609079|RESOLVED|Firefox|--|FIXED|blocker|True
609202|RESOLVED|Firefox|--|DUPLICATE|normal|True
609376|RESOLVED|Firefox|--|WORKSFORME|normal|True
609380|RESOLVED|Firefox|--|FIXED|normal|True
609383|RESOLVED|Firefox|--|WORKSFORME|normal|True
609387|RESOLVED|Firefox|--|INCOMPLETE|major|False
609395|RESOLVED|Firefox|--|WONTFIX|normal|True
609398|RESOLVED|Firefox|--|FIXED|normal|True
609421|RESOLVED|Firefox|--|FIXED|normal|True
609500|VERIFIED|Firefox|--|FIXED|normal|True
609547|RESOLVED|Firefox|--|WORKSFORME|normal|False
609611|RESOLVED|Firefox|--|WORKSFORME|normal|True
609730|VERIFIED|Firefox|--|FIXED|normal|True
609848|RESOLVED|Firefox|--|WONTFIX|normal|True
609907|RESOLVED|Firefox|--|WORKSFORME|normal|True
610011|RESOLVED|Firefox|--|WORKSFORME|normal|True
610036|RESOLVED|Firefox|--|INVALID|normal|True
610127|RESOLVED|Firefox|--|WORKSFORME|normal|False
610142|RESOLVED|Firefox|--|INCOMPLETE|minor|False
610163|RESOLVED|Firefox|--|DUPLICATE|normal|False
610173|RESOLVED|Firefox|--|DUPLICATE|normal|False
610187|RESOLVED|Firefox|--|INACTIVE|normal|True
610194|RESOLVED|Firefox|--|DUPLICATE|normal|False
610222|RESOLVED|Firefox|--|INCOMPLETE|normal|False
610346|RESOLVED|Firefox|P3|FIXED|normal|True
610357|NEW|Firefox|P3||critical|True
610360|RESOLVED|Firefox|--|INACTIVE|major|False
610375|VERIFIED|Firefox|--|FIXED|normal|True
610451|RESOLVED|Firefox|--|INVALID|normal|False
610501|VERIFIED|Firefox|--|FIXED|normal|True
610679|NEW|Firefox|--||normal|True
610720|RESOLVED|Firefox|--|WORKSFORME|normal|True
610749|RESOLVED|Firefox|--|FIXED|normal|True
610758|RESOLVED|Firefox|--|DUPLICATE|normal|True
